"SubscriptionName","ResourceGroupName","Location","VmName","NSG","Subnetname"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERV4","uksouth","wasserv4ivlsk04","7c16_PreProd_NSG_SERV4_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERV4","uksouth","wasserv4ivlsk05","7c16_PreProd_NSG_SERV4_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERV4","uksouth","webserv4ivlsk04","7c16_PreProd_NSG_SERV4_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERV4","uksouth","webserv4ivlsk05","7c16_PreProd_NSG_SERV4_WEB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA1","uksouth","dbserv1ivlsk02","7c16_PreProd_NSG_SERVPA1_DB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA1","uksouth","dmgserv1ivlsk00","7c16_PreProd_NSG_SERVPA1_DMGR","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA1","uksouth","wasserv1ivlsk04","7c16_PreProd_NSG_SERVPA1_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA1","uksouth","wasserv1ivlsk05","7c16_PreProd_NSG_SERVPA1_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA1","uksouth","wasserv1ivlsk06","7c16_PreProd_NSG_SERVPA1_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA1","uksouth","wasserv1ivlsk07","7c16_PreProd_NSG_SERVPA1_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA1","uksouth","webserv1ivlsk02","7c16_PreProd_NSG_SERVPA1_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA1","uksouth","webserv1ivlsk03","7c16_PreProd_NSG_SERVPA1_WEB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SERVPA1PILOT","uksouth","dbsrv1ivlsk304","7c16_PreProd_NSG_SERVPA1_DB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SERVPA1PILOT","uksouth","dmgsrv1ivlsk301","7c16_PreProd_NSG_SERVPA1_DMGR","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SERVPA1PILOT","uksouth","wassrv1ivlsk308","7c16_PreProd_NSG_SERVPA1_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SERVPA1PILOT","uksouth","wassrv1ivlsk309","7c16_PreProd_NSG_SERVPA1_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SERVPA1PILOT","uksouth","wassrv1ivlsk310","7c16_PreProd_NSG_SERVPA1_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SERVPA1PILOT","uksouth","wassrv1ivlsk311","7c16_PreProd_NSG_SERVPA1_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SERVPA1PILOT","uksouth","websrv1ivlsk304","7c16_PreProd_NSG_SERVPA1_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SERVPA1PILOT","uksouth","websrv1ivlsk305","7c16_PreProd_NSG_SERVPA1_WEB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA1_v2","uksouth","dbserv1ivlsk04","7c16_PreProd_NSG_SERVPA1_v2_DB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA1_v2","uksouth","dmgserv1ivlsk01","7c16_PreProd_NSG_SERVPA1_v2_DMGR","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA1_v2","uksouth","wasserv1ivlsk08","7c16_PreProd_NSG_SERVPA1_v2_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA1_v2","uksouth","wasserv1ivlsk09","7c16_PreProd_NSG_SERVPA1_v2_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA1_v2","uksouth","wasserv1ivlsk10","7c16_PreProd_NSG_SERVPA1_v2_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA1_v2","uksouth","wasserv1ivlsk11","7c16_PreProd_NSG_SERVPA1_v2_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA1_v2","uksouth","webserv1ivlsk04","7c16_PreProd_NSG_SERVPA1_v2_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA1_v2","uksouth","webserv1ivlsk05","7c16_PreProd_NSG_SERVPA1_v2_WEB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2","uksouth","dbserv2ivlsk02","7c16_PreProd_NSG_SERVPA2_DB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2","uksouth","dbsrv2ivlsk304","7c16_PreProd_NSG_SERVPA2_DB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2","uksouth","dmgserv2ivlsk00","7c16_PreProd_NSG_SERVPA2_DMGR","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2","uksouth","dmgsrv2ivlsk302","7c16_PreProd_NSG_SERVPA2_DMGR","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2","uksouth","wasserv2ivlsk04","7c16_PreProd_NSG_SERVPA2_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2","uksouth","wasserv2ivlsk05","7c16_PreProd_NSG_SERVPA2_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2","uksouth","wasserv2ivlsk06","7c16_PreProd_NSG_SERVPA2_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2","uksouth","wasserv2ivlsk07","7c16_PreProd_NSG_SERVPA2_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2","uksouth","wassrv2ivlsk308","7c16_PreProd_NSG_SERVPA2_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2","uksouth","wassrv2ivlsk309","7c16_PreProd_NSG_SERVPA2_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2","uksouth","webserv2ivlsk02","7c16_PreProd_NSG_SERVPA2_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2","uksouth","webserv2ivlsk03","7c16_PreProd_NSG_SERVPA2_WEB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2","uksouth","websrv2ivlsk304","7c16_PreProd_NSG_SERVPA2_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2_v2","uksouth","dbserv2ivlsk04","7c16_PreProd_NSG_SERVPA2_v2_DB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2_v2","uksouth","dmgserv2ivlsk02","7c16_PreProd_NSG_SERVPA2_v2_DMGR","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2_v2","uksouth","wasserv2ivlsk08","7c16_PreProd_NSG_SERVPA2_v2_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2_v2","uksouth","wasserv2ivlsk09","7c16_PreProd_NSG_SERVPA2_v2_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2_v2","uksouth","wasserv2ivlsk10","7c16_PreProd_NSG_SERVPA2_v2_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2_v2","uksouth","wasserv2ivlsk11","7c16_PreProd_NSG_SERVPA2_v2_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2_v2","uksouth","webserv2ivlsk04","7c16_PreProd_NSG_SERVPA2_v2_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA2_v2","uksouth","webserv2ivlsk05","7c16_PreProd_NSG_SERVPA2_v2_WEB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA3","uksouth","dbserv3ivlsk02","7c16_PreProd_NSG_SERVPA3_DB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA3","uksouth","wasserv3ivlsk08","7c16_PreProd_NSG_SERVPA3_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA3","uksouth","wasserv3ivlsk09","7c16_PreProd_NSG_SERVPA3_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA3","uksouth","wasserv3ivlsk10","7c16_PreProd_NSG_SERVPA3_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA3","uksouth","wasserv3ivlsk11","7c16_PreProd_NSG_SERVPA3_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA3","uksouth","webserv3ivlsk04","7c16_PreProd_NSG_SERVPA3_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA3","uksouth","webserv3ivlsk05","7c16_PreProd_NSG_SERVPA3_WEB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SERVPA3PILOT","uksouth","dbserv3ivlsk304","7c16_PreProd_NSG_SERVPA3PILOT_DB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SERVPA3PILOT","uksouth","dmgsrv3ivlsk304","7c16_PreProd_NSG_SERVPA3PILOT_DMGR","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SERVPA3PILOT","uksouth","wassrv3ivlsk318","7c16_PreProd_NSG_SERVPA3PILOT_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SERVPA3PILOT","uksouth","wassrv3ivlsk320","7c16_PreProd_NSG_SERVPA3PILOT_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SERVPA3PILOT","uksouth","websrv3ivlsk310","7c16_PreProd_NSG_SERVPA3PILOT_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA3_v2","uksouth","dbserv3ivlsk04","7c16_PreProd_NSG_SERVPA3_v2_DB","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA3_v2","uksouth","dmgserv3ivlsk04","7c16_PreProd_NSG_SERVPA3_v2_DMGR","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA3_v2","uksouth","wasserv3ivlsk18","7c16_PreProd_NSG_SERVPA3_v2_WAS","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA3_v2","uksouth","wasserv3ivlsk19","7c16_PreProd_NSG_SERVPA3_v2_WAS","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA3_v2","uksouth","wasserv3ivlsk20","7c16_PreProd_NSG_SERVPA3_v2_WAS","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA3_v2","uksouth","wasserv3ivlsk21","7c16_PreProd_NSG_SERVPA3_v2_WAS","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA3_v2","uksouth","webserv3ivlsk10","7c16_PreProd_NSG_SERVPA3_v2_WEB","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERVPA3_v2","uksouth","webserv3ivlsk11","7c16_PreProd_NSG_SERVPA3_v2_WEB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SIRIPAYMENTS","uksouth","mqaasivlsk00","7c16_PreProd_NSG_SIRIPAYMENTS_RMQ","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SIRIPAYMENTS","uksouth","mqaasivlsk01","7c16_PreProd_NSG_SIRIPAYMENTS_RMQ","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SMARTSEARCH","uksouth","dbhssivlsk00","7c16_PreProd_NSG_SMARTSEARCH_DB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SPECTRUMCORE","uksouth","dbomchivlsk08","7c16_PreProd_NSG_SPECTRUMCORE_DB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SPECTRUMCORE","uksouth","dbomchivlsk09","7c16_PreProd_NSG_SPECTRUMCORE_DB","7c16_PREPROD_10.52.3.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SPECTRUMCORE","uksouth","dbomchivlsk10","7c16_PreProd_NSG_SPECTRUMCORE_DB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SPECTRUMRISK","uksouth","dbriskivlsk14","7c16_PreProd_NSG_SPECTRUMRISK_DB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SPECTRUMRISK","uksouth","dbriskivlsk15","7c16_PreProd_NSG_SPECTRUMRISK_DB","7c16_PREPROD_10.52.3.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SPECTRUMRISK","uksouth","dbriskivlsk16","7c16_PreProd_NSG_SPECTRUMRISK_DB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SPENDLYTICS","uksouth","srvrmqivlsk16","7c16_PreProd_NSG_SPENDLYTICS_RMQ","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SPENDLYTICS","uksouth","srvrmqivlsk17","7c16_PreProd_NSG_SPENDLYTICS_RMQ","7c16_PREPROD_10.52.3.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SPENDLYTICS","uksouth","srvrmqivlsk18","7c16_PreProd_NSG_SPENDLYTICS_RMQ","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SPENDLYTICS","uksouth","srvrmqivlsk19","7c16_PreProd_NSG_SPENDLYTICS_RMQ","7c16_PREPROD_10.52.3.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SSP_PRE","uksouth","srvsspivlsk001024","7c16_PreProd_NSG_SSP_PRE_APP","7c16_PREPROD_10.52.2.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_STP_EUREKA","uksouth","webstpivlsk00","7c16_PreProd_NSG_STP_EUREKA_WEB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_STP_EUREKA","uksouth","webstpivlsk01","7c16_PreProd_NSG_STP_EUREKA_WEB","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_TEST","uksouth","dmgtestivlsk50","7c16_PreProd_NSG_TEST_DMGR","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_TEST","uksouth","wastestivlsk50","7c16_PreProd_NSG_TEST_WAS","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_TEST","uksouth","wastestivlsk52","7c16_PreProd_NSG_TEST_WAS","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_TEST","uksouth","wastestivlsk54","7c16_PreProd_NSG_TEST_WAS","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_TEST","uksouth","wastestivlsk56","7c16_PreProd_NSG_TEST_WAS","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_UCLI","uksouth","dbuuidivlsk00","7c16_PreProd_NSG_UCLI_DB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_UCLI","uksouth","dbuuidivlsk01","7c16_PreProd_NSG_UCLI_DB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_UCLI","uksouth","dbuuidivlsk02","7c16_PreProd_NSG_UCLI_DB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_UNIXTEST","uksouth",,"7c16_PreProd_NSG_GDPR_APP","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_UPL_v2","uksouth","dbloanivlsk12","7c16_PreProd_NSG_UPL_v2_DB","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_UPL_v2","uksouth","dmgloanivlsk04","7c16_PreProd_NSG_UPL_v2_DMGR","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_UPL_v2","uksouth","wasloanivlsk16","7c16_PreProd_NSG_UPL_v2_WAS","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_UPL_v2","uksouth","wasloanivlsk17","7c16_PreProd_NSG_UPL_v2_WAS","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_UPL_v2","uksouth","webloanivlsk10","7c16_PreProd_NSG_UPL_v2_WEB","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_UPL_v2","uksouth","webloanivlsk11","7c16_PreProd_NSG_UPL_v2_WEB","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_VCS","uksouth","cpsmulivlsk06","7c16_PreProd_NSG_VCS_APP","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_VCS","uksouth","cpsmulivlsk07","7c16_PreProd_NSG_VCS_APP","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_VOICEBIOMETRICS","uksouth","mqlynxivlsk00","7c16_PreProd_NSG_VOICEBIOMETRICS_MQ","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_VOICEBIOMETRICS","uksouth","mqlynxivlsk01","7c16_PreProd_NSG_VOICEBIOMETRICS_MQ","7c16_PREPROD_10.52.3.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_VOICEBIOMETRICS","uksouth","rmqlynxivlsk00","7c16_PreProd_NSG_VOICEBIOMETRICS_RMQ","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_VOICEBIOMETRICS","uksouth","rmqlynxivlsk01","7c16_PreProd_NSG_VOICEBIOMETRICS_RMQ","7c16_PREPROD_10.52.3.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_VOICEBIOMETRICS","uksouth","srvinpivlsk12","7c16_PreProd_NSG_VOICEBIOMETRICS_WEB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_VOICEBIOMETRICS","uksouth","srvvbmivlsk04","7c16_PreProd_NSG_VOICEBIOMETRICS_APP","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_VOICEBIOMETRICS","uksouth","srvvbmivlsk05","7c16_PreProd_NSG_VOICEBIOMETRICS_APP","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_VOICEBIOMETRICS","uksouth","srvvbmivlsk14","7c16_PreProd_NSG_VOICEBIOMETRICS_APP","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_VOICEBIOMETRICS","uksouth","srvvbmivlsk16","7c16_PreProd_NSG_VOICEBIOMETRICS_APP","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_VOICEBIOMETRICS","uksouth","srvvbmivlsk17","7c16_PreProd_NSG_VOICEBIOMETRICS_APP","7c16_PREPROD_10.52.3.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_VOICEBIOMETRICS","uksouth","srvvbmivlsk18","7c16_PreProd_NSG_VOICEBIOMETRICS_APP","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_WARLOCKS","uksouth","srvsspivlsk001023","7c16_PreProd_NSG_WARLOCKS_APP","7c16_PREPROD_10.52.2.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_WARLOCKS","uksouth","srvsspivlsk010701","7c16_PreProd_NSG_WARLOCKS_APP","7c16_PREPROD_10.52.2.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_WARLOCKS","uksouth","srvsspivlsk010702","7c16_PreProd_NSG_WARLOCKS_APP","7c16_PREPROD_10.52.2.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_WARLOCKS","uksouth","srvsspivlsk010703","7c16_PreProd_NSG_WARLOCKS_APP","7c16_PREPROD_10.52.2.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_WARLOCKS","uksouth","srvsspivlsk010704","7c16_PreProd_NSG_WARLOCKS_APP","7c16_PREPROD_10.52.2.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_WRKPLN_MYPER","uksouth","wassrvcivlsk02","7c16_PreProd_NSG_WRKPLN_MYPER_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_WRKPLN_MYPER","uksouth","wassrvcivlsk03","7c16_PreProd_NSG_WRKPLN_MYPER_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_XERO","uksouth","srvrmqivlsk00","7c16_PreProd_NSG_XERO_RMQ","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_XERO","uksouth","srvrmqivlsk01","7c16_PreProd_NSG_XERO_RMQ","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_DEV_DEV1_Azure","eea9_DEV_DEV1_RG_ASR","uksouth","qip21small",,"eea9_DEV1_10.74.24.128-25_AZ2"
"RBUK_DEV_DEV1_Azure","eea9_DEV_DEV1_RG_ASR","uksouth","qip21small",,"eea9_DEV1_10.74.24.128-25_AZ2"
"RBUK_DEV_DEV1_Azure","eea9_DEV_DEV1_RG_ASR","uksouth","qip21small",,"eea9_DEV1_10.74.24.128-25_AZ2"
"RBUK_DEV_DEV1_Azure","eea9_DEV_DEV1_RG_ASR","uksouth","qip21small",,"eea9_DEV1_10.74.24.128-25_AZ2"
"RBUK_DEV_DEV1_Azure","eea9_dev_dev1_rg_asr","uksouth",,,"eea9_DEV1_10.74.24.128-25_AZ2"
"RBUK_PRO_SERVICING_Azure","c611_SERVICING_RG_BKSTESTSVC","uksouth","waststpvlska02","c611_SERVICING_NSG_BKSTESTSVC_WAS","c611_SERVICING_10.2.52.0-24_AZ1"
"RBUK_PRO_SERVICING_Azure","c611_SERVICING_RG_BKSTESTSVC","uksouth","waststpvlskb02","c611_SERVICING_NSG_BKSTESTSVC_WAS","c611_SERVICING_10.2.53.0-24_AZ2"
"RBUK_PRO_SERVICING_Azure","c611_SERVICING_RG_BKSTESTSVC","uksouth","waststpvlskc02","c611_SERVICING_NSG_BKSTESTSVC_WAS","c611_SERVICING_10.2.54.0-24_AZ3"
